ID,Year,State,Capacity,Quantity,Ratio,CapOther,Entered,Exited
AKHIORWA96707,1980,AKHIORWA,302.95,228,0.752599439,2699.175,FALSE,TRUE
AKHIORWA96792,1980,AKHIORWA,346.75,304,0.876712329,2655.375,FALSE,TRUE
AKHIORWA97034,1980,AKHIORWA,464.645,418,0.899611531,2537.48,FALSE,TRUE
AKHIORWA97905,1980,AKHIORWA,552.975,500,0.904200009,2449.15,FALSE,FALSE
AKHIORWA98227,1980,AKHIORWA,383.25,352,0.918460535,2618.875,FALSE,TRUE
AKHIORWA98106,1980,AKHIORWA,484.355,441,0.910489207,2517.77,FALSE,FALSE
AKHIORWA99153,1980,AKHIORWA,237.25,202,0.85142255,2764.875,FALSE,TRUE
AKHIORWA98134,1980,AKHIORWA,229.95,206,0.895846923,2772.175,FALSE,FALSE
AKHIORWA96707,1981,AKHIORWA,302.95,228,0.752599439,2717.425,FALSE,TRUE
AKHIORWA96792,1981,AKHIORWA,346.75,304,0.876712329,2673.625,FALSE,TRUE
AKHIORWA97034,1981,AKHIORWA,464.645,418,0.899611531,2555.73,FALSE,TRUE
AKHIORWA97905,1981,AKHIORWA,552.975,500,0.904200009,2467.4,FALSE,FALSE
AKHIORWA98227,1981,AKHIORWA,383.25,346,0.902804958,2637.125,FALSE,TRUE
AKHIORWA98106,1981,AKHIORWA,484.355,449,0.927006018,2536.02,FALSE,FALSE
AKHIORWA99153,1981,AKHIORWA,255.5,217,0.849315068,2764.875,FALSE,TRUE
AKHIORWA98134,1981,AKHIORWA,229.95,206,0.895846923,2790.425,FALSE,FALSE
AKHIORWA96792,1982,AKHIORWA,346.75,304,0.876712329,2677.275,FALSE,TRUE
AKHIORWA96707,1982,AKHIORWA,302.95,257,0.848324806,2721.075,FALSE,TRUE
AKHIORWA97034,1982,AKHIORWA,464.645,418,0.899611531,2559.38,FALSE,TRUE
AKHIORWA97905,1982,AKHIORWA,552.975,500,0.904200009,2471.05,FALSE,FALSE
AKHIORWA98227,1982,AKHIORWA,386.9,350,0.904626518,2637.125,FALSE,TRUE
AKHIORWA98106,1982,AKHIORWA,484.355,464,0.957975039,2539.67,FALSE,FALSE
AKHIORWA99153,1982,AKHIORWA,255.5,217,0.849315068,2768.525,FALSE,TRUE
AKHIORWA98134,1982,AKHIORWA,229.95,206,0.895846923,2794.075,FALSE,FALSE
AKHIORWA96792,1983,AKHIORWA,346.75,304,0.876712329,2708.665,FALSE,TRUE
AKHIORWA96707,1983,AKHIORWA,302.95,257,0.848324806,2752.465,FALSE,TRUE
AKHIORWA97034,1983,AKHIORWA,464.645,423,0.910372435,2590.77,FALSE,TRUE
AKHIORWA97905,1983,AKHIORWA,552.975,500,0.904200009,2502.44,FALSE,FALSE
AKHIORWA98134,1983,AKHIORWA,248.2,224,0.902497985,2807.215,FALSE,FALSE
AKHIORWA98227,1983,AKHIORWA,381.79,343,0.898399644,2673.625,FALSE,TRUE
AKHIORWA98106,1983,AKHIORWA,484.355,464,0.957975039,2571.06,FALSE,FALSE
AKHIORWA99153,1983,AKHIORWA,273.75,233,0.851141553,2781.665,FALSE,TRUE
AKHIORWA96792,1984,AKHIORWA,346.75,304,0.876712329,2231.975,FALSE,TRUE
AKHIORWA96707,1984,AKHIORWA,302.95,257,0.848324806,2275.775,FALSE,TRUE
AKHIORWA97905,1984,AKHIORWA,552.975,500,0.904200009,2025.75,FALSE,FALSE
AKHIORWA98134,1984,AKHIORWA,229.95,208,0.904544466,2348.775,FALSE,FALSE
AKHIORWA98227,1984,AKHIORWA,392.375,358,0.912392482,2186.35,FALSE,TRUE
AKHIORWA98106,1984,AKHIORWA,479.975,460,0.958383249,2098.75,FALSE,FALSE
AKHIORWA99153,1984,AKHIORWA,273.75,233,0.851141553,2304.975,FALSE,TRUE
AKHIORWA96707,1985,AKHIORWA,302.95,270,0.891236178,1638.85,FALSE,TRUE
AKHIORWA97905,1985,AKHIORWA,547.5,465,0.849315068,1394.3,FALSE,FALSE
AKHIORWA98106,1985,AKHIORWA,479.975,460,0.958383249,1461.825,FALSE,FALSE
AKHIORWA99153,1985,AKHIORWA,219,186,0.849315068,1722.8,FALSE,TRUE
AKHIORWA98227,1985,AKHIORWA,392.375,358,0.912392482,1549.425,FALSE,TRUE
AKHIORWA96707,1986,AKHIORWA,292,260,0.890410959,1660.75,FALSE,TRUE
AKHIORWA97905,1986,AKHIORWA,547.5,500,0.913242009,1405.25,FALSE,FALSE
AKHIORWA98227,1986,AKHIORWA,401.5,358,0.891656289,1551.25,FALSE,TRUE
AKHIORWA98106,1986,AKHIORWA,492.75,473,0.959918823,1460,FALSE,FALSE
AKHIORWA99153,1986,AKHIORWA,219,186,0.849315068,1733.75,FALSE,TRUE
AKHIORWA96707,1987,AKHIORWA,302.95,228,0.752599439,1631.55,FALSE,TRUE
AKHIORWA97905,1987,AKHIORWA,547.5,500,0.913242009,1387,FALSE,FALSE
AKHIORWA98106,1987,AKHIORWA,492.75,473,0.959918823,1441.75,FALSE,FALSE
AKHIORWA99153,1987,AKHIORWA,219,186,0.849315068,1715.5,FALSE,TRUE
AKHIORWA98227,1987,AKHIORWA,372.3,326,0.875637926,1562.2,FALSE,TRUE
AKHIORWA96707,1988,AKHIORWA,295.65,247,0.835447319,1259.25,FALSE,TRUE
AKHIORWA97905,1988,AKHIORWA,547.5,500,0.913242009,1007.4,FALSE,FALSE
AKHIORWA98106,1988,AKHIORWA,492.75,473,0.959918823,1062.15,FALSE,FALSE
AKHIORWA99153,1988,AKHIORWA,219,186,0.849315068,1335.9,FALSE,TRUE
AKHIORWA96707,1989,AKHIORWA,295.65,247,0.835447319,1266.55,FALSE,TRUE
AKHIORWA97905,1989,AKHIORWA,547.5,480,0.876712329,1014.7,FALSE,FALSE
AKHIORWA98106,1989,AKHIORWA,492.75,473,0.959918823,1069.45,FALSE,FALSE
AKHIORWA99153,1989,AKHIORWA,226.3,186,0.821917808,1335.9,FALSE,TRUE
AKHIORWA96707,1990,AKHIORWA,295.65,263,0.889565364,1058.5,FALSE,TRUE
AKHIORWA97905,1990,AKHIORWA,565.75,500,0.883782589,788.4,FALSE,FALSE
AKHIORWA98106,1990,AKHIORWA,492.75,473,0.959918823,861.4,FALSE,FALSE
AKHIORWA96707,1991,AKHIORWA,295.65,250,0.845594453,1040.25,FALSE,TRUE
AKHIORWA97905,1991,AKHIORWA,565.75,494,0.873177198,770.15,FALSE,FALSE
AKHIORWA98106,1991,AKHIORWA,474.5,442,0.931506849,861.4,FALSE,FALSE
AKHIORWA96707,1992,AKHIORWA,279.225,250,0.895335303,1843.25,FALSE,TRUE
AKHIORWA97905,1992,AKHIORWA,565.75,494,0.873177198,1556.725,FALSE,FALSE
AKHIORWA98134,1992,AKHIORWA,803,682,0.849315068,1319.475,FALSE,FALSE
AKHIORWA98106,1992,AKHIORWA,474.5,442,0.931506849,1647.975,FALSE,FALSE
AKHIORWA96707,1993,AKHIORWA,279.225,250,0.895335303,1868.8,FALSE,TRUE
AKHIORWA97905,1993,AKHIORWA,565.75,494,0.873177198,1582.275,FALSE,FALSE
AKHIORWA98134,1993,AKHIORWA,803,682,0.849315068,1345.025,FALSE,FALSE
AKHIORWA98106,1993,AKHIORWA,500.05,460,0.919908009,1647.975,FALSE,FALSE
AKHIORWA96707,1994,AKHIORWA,253.31,227,0.89613517,1761.49,FALSE,TRUE
AKHIORWA97905,1994,AKHIORWA,513.19,448,0.872971024,1501.61,FALSE,FALSE
AKHIORWA98134,1994,AKHIORWA,794.605,675,0.849478672,1220.195,FALSE,FALSE
AKHIORWA98106,1994,AKHIORWA,453.695,418,0.921323797,1561.105,FALSE,FALSE
AKHIORWA96707,1995,AKHIORWA,253.31,227,0.89613517,1738.13,FALSE,TRUE
AKHIORWA97905,1995,AKHIORWA,496.765,422,0.849496241,1494.675,FALSE,FALSE
AKHIORWA98134,1995,AKHIORWA,794.605,681,0.857029593,1196.835,FALSE,FALSE
AKHIORWA98106,1995,AKHIORWA,446.76,404,0.904288656,1544.68,FALSE,FALSE
AKHIORWA97905,1996,AKHIORWA,529.615,476,0.898766085,1235.16,FALSE,FALSE
AKHIORWA98134,1996,AKHIORWA,799.35,679,0.84944017,965.425,FALSE,FALSE
AKHIORWA98106,1996,AKHIORWA,435.81,405,0.929304055,1328.965,FALSE,FALSE
AKHIORWA97905,1997,AKHIORWA,893.885,759,0.849102513,1209.245,FALSE,FALSE
AKHIORWA98134,1997,AKHIORWA,794.605,675,0.849478672,1308.525,FALSE,FALSE
AKHIORWA98106,1997,AKHIORWA,414.64,385,0.928516303,1688.49,FALSE,FALSE
AKHIORWA97905,1998,AKHIORWA,893.885,759,0.849102513,1200.12,FALSE,FALSE
AKHIORWA98134,1998,AKHIORWA,794.605,675,0.849478672,1299.4,FALSE,FALSE
AKHIORWA98106,1998,AKHIORWA,405.515,369,0.909954009,1688.49,FALSE,FALSE
AL36732,1980,AL,857.75,750,0.874380647,2774.365,FALSE,FALSE
AL36601,1980,AL,541.66,463,0.854779751,3090.455,FALSE,TRUE
AL35094,1980,AL,593.125,452,0.762065332,3038.99,FALSE,FALSE
AL35040,1980,AL,708.83,668,0.942398036,2923.285,FALSE,FALSE
AL35131,1980,AL,930.75,854,0.917539619,2701.365,FALSE,FALSE
AL36732,1981,AL,857.75,750,0.874380647,3939.08,FALSE,FALSE
AL36582,1981,AL,1697.25,1400,0.82486375,3099.58,TRUE,FALSE
AL35094,1981,AL,657,558,0.849315068,4139.83,FALSE,FALSE
AL35040,1981,AL,708.83,650,0.917004077,4088,FALSE,FALSE
AL35131,1981,AL,876,804,0.917808219,3920.83,FALSE,FALSE
AL36732,1982,AL,823.44,708,0.859807636,3844.91,FALSE,FALSE
AL36582,1982,AL,1603.08,1414,0.88205205,3065.27,TRUE,FALSE
AL35094,1982,AL,657,558,0.849315068,4011.35,FALSE,FALSE
AL35040,1982,AL,708.83,650,0.917004077,3959.52,FALSE,FALSE
AL35131,1982,AL,876,804,0.917808219,3792.35,FALSE,FALSE
AL35040,1983,AL,657,598,0.910197869,3975.58,FALSE,FALSE
AL36732,1983,AL,839.5,720,0.857653365,3793.08,FALSE,FALSE
AL36582,1983,AL,1603.08,1414,0.88205205,3029.5,TRUE,FALSE
AL35094,1983,AL,657,567,0.863013699,3975.58,FALSE,FALSE
AL35131,1983,AL,876,799,0.912100457,3756.58,FALSE,FALSE
AL35200,1984,AL,361.35,349,0.96582261,4577.83,TRUE,TRUE
AL35040,1984,AL,638.75,586,0.91741683,4300.43,FALSE,FALSE
AL36732,1984,AL,839.5,722,0.860035736,4099.68,FALSE,FALSE
AL36582,1984,AL,1603.08,1414,0.88205205,3336.1,TRUE,FALSE
AL35094,1984,AL,657,558,0.849315068,4282.18,FALSE,FALSE
AL35131,1984,AL,839.5,738,0.879094699,4099.68,FALSE,FALSE
AL35200,1985,AL,365,344,0.942465753,4559.58,TRUE,TRUE
AL35040,1985,AL,620.5,572,0.921837228,4304.08,FALSE,FALSE
AL36732,1985,AL,839.5,722,0.860035736,4085.08,FALSE,FALSE
AL36582,1985,AL,1603.08,1414,0.88205205,3321.5,TRUE,FALSE
AL35094,1985,AL,657,558,0.849315068,4267.58,FALSE,FALSE
AL35131,1985,AL,839.5,738,0.879094699,4085.08,FALSE,FALSE
AL35200,1986,AL,365,334,0.915068493,3084.25,TRUE,TRUE
AL35040,1986,AL,657,604,0.919330289,2792.25,FALSE,FALSE
AL36732,1986,AL,839.5,722,0.860035736,2609.75,FALSE,FALSE
AL35094,1986,AL,693.5,589,0.849315068,2755.75,FALSE,FALSE
AL35131,1986,AL,894.25,821,0.918087783,2555,FALSE,FALSE
AL35200,1987,AL,365,334,0.915068493,3139,TRUE,TRUE
AL35040,1987,AL,657,594,0.904109589,2847,FALSE,FALSE
AL36732,1987,AL,839.5,722,0.860035736,2664.5,FALSE,FALSE
AL35094,1987,AL,711.75,605,0.850017562,2792.25,FALSE,FALSE
AL35131,1987,AL,930.75,854,0.917539619,2573.25,FALSE,FALSE
AL35200,1988,AL,365,336,0.920547945,4858.15,TRUE,TRUE
AL35040,1988,AL,657,594,0.904109589,4566.15,FALSE,FALSE
AL36582,1988,AL,1660.75,1497,0.90139997,3562.4,TRUE,FALSE
AL36732,1988,AL,839.5,722,0.860035736,4383.65,FALSE,FALSE
AL35094,1988,AL,730,620,0.849315068,4493.15,FALSE,FALSE
AL35131,1988,AL,970.9,891,0.917705222,4252.25,FALSE,FALSE
AL35040,1989,AL,657,604,0.919330289,4237.65,FALSE,FALSE
AL36582,1989,AL,1660.75,1497,0.90139997,3233.9,TRUE,FALSE
AL36732,1989,AL,839.5,722,0.860035736,4055.15,FALSE,FALSE
AL35094,1989,AL,766.5,650,0.848010437,4128.15,FALSE,FALSE
AL35131,1989,AL,970.9,891,0.917705222,3923.75,FALSE,FALSE
AL35040,1990,AL,657,600,0.913242009,4252.25,FALSE,FALSE
AL36582,1990,AL,1697.25,1442,0.849609663,3212,TRUE,FALSE
AL36732,1990,AL,839.5,722,0.860035736,4069.75,FALSE,FALSE
AL35094,1990,AL,766.5,651,0.849315068,4142.75,FALSE,FALSE
AL35131,1990,AL,949,845,0.890410959,3960.25,FALSE,FALSE
AL35040,1991,AL,657,604,0.919330289,4215.75,FALSE,FALSE
AL36582,1991,AL,1697.25,1442,0.849609663,3175.5,TRUE,FALSE
AL36732,1991,AL,839.5,731,0.870756403,4033.25,FALSE,FALSE
AL35094,1991,AL,766.5,651,0.849315068,4106.25,FALSE,FALSE
AL35131,1991,AL,912.5,850,0.931506849,3960.25,FALSE,FALSE
AL35040,1992,AL,657,604,0.919330289,4354.45,FALSE,FALSE
AL36582,1992,AL,1697.25,1442,0.849609663,3314.2,TRUE,FALSE
AL36732,1992,AL,941.7,810,0.860146543,4069.75,FALSE,FALSE
AL35094,1992,AL,766.5,651,0.849315068,4244.95,FALSE,FALSE
AL35131,1992,AL,949,894,0.942044257,4062.45,FALSE,FALSE
AL35040,1993,AL,693.5,636,0.917087239,4325.25,FALSE,FALSE
AL36582,1993,AL,1697.25,1500,0.883782589,3321.5,TRUE,FALSE
AL35094,1993,AL,766.5,651,0.849315068,4252.25,FALSE,FALSE
AL36732,1993,AL,912.5,810,0.887671233,4106.25,FALSE,FALSE
AL35131,1993,AL,949,894,0.942044257,4069.75,FALSE,FALSE
AL35040,1994,AL,629.26,578,0.918539237,3989.45,FALSE,FALSE
AL36582,1994,AL,1539.57,1360,0.883363537,3079.14,TRUE,FALSE
AL35094,1994,AL,761.39,644,0.845821458,3857.32,FALSE,FALSE
AL36732,1994,AL,827.82,735,0.887874176,3790.89,FALSE,FALSE
AL35131,1994,AL,860.67,811,0.942289147,3758.04,FALSE,FALSE
AL35040,1995,AL,629.26,578,0.918539237,3989.45,FALSE,FALSE
AL36582,1995,AL,1539.57,1360,0.883363537,3079.14,TRUE,FALSE
AL35094,1995,AL,761.39,644,0.845821458,3857.32,FALSE,FALSE
AL36732,1995,AL,827.82,735,0.887874176,3790.89,FALSE,FALSE
AL35131,1995,AL,860.67,811,0.942289147,3758.04,FALSE,FALSE
AL35040,1996,AL,600.79,540,0.898816558,4039.09,FALSE,FALSE
AL36582,1996,AL,1539.57,1307,0.84893834,3100.31,TRUE,FALSE
AL35094,1996,AL,761.39,636,0.835314359,3878.49,FALSE,FALSE
AL36732,1996,AL,827.82,735,0.887874176,3812.06,FALSE,FALSE
AL35131,1996,AL,910.31,858,0.942536059,3729.57,FALSE,FALSE
AL35040,1997,AL,608.82,550,0.90338688,4185.455,FALSE,FALSE
AL36582,1997,AL,1585.925,1347,0.849346596,3208.35,TRUE,FALSE
AL35094,1997,AL,761.39,636,0.835314359,4032.885,FALSE,FALSE
AL36732,1997,AL,827.82,726,0.877002247,3966.455,FALSE,FALSE
AL35131,1997,AL,1010.32,952,0.942275715,3783.955,FALSE,FALSE
AL35040,1998,AL,669.045,605,0.904274002,4122.31,FALSE,FALSE
AL36582,1998,AL,1539.57,1307,0.84893834,3251.785,TRUE,FALSE
AL35094,1998,AL,761.39,636,0.835314359,4029.965,FALSE,FALSE
AL36732,1998,AL,811.03,733,0.903789009,3980.325,FALSE,FALSE
AL35131,1998,AL,1010.32,952,0.942275715,3781.035,FALSE,FALSE
AROK71836,1980,AROK,1022,848,0.829745597,2452.435,FALSE,FALSE
AROK71859,1980,AROK,404.055,372,0.920666741,3070.38,FALSE,TRUE
AROK74820,1980,AROK,616.85,565,0.915943909,2857.585,FALSE,FALSE
AROK74362,1980,AROK,748.25,677,0.904777815,2726.185,FALSE,FALSE
AROK74116,1980,AROK,683.28,644,0.942512586,2791.155,FALSE,FALSE
AROK71836,1981,AROK,1022,848,0.829745597,2452.435,FALSE,FALSE
AROK71859,1981,AROK,404.055,369,0.913242009,3070.38,FALSE,TRUE
AROK74820,1981,AROK,616.85,543,0.880278836,2857.585,FALSE,FALSE
AROK74362,1981,AROK,748.25,677,0.904777815,2726.185,FALSE,FALSE
AROK74116,1981,AROK,683.28,628,0.919096125,2791.155,FALSE,FALSE
AROK71836,1982,AROK,930.75,776,0.833736234,2452.435,FALSE,FALSE
AROK71859,1982,AROK,404.055,372,0.920666741,2979.13,FALSE,TRUE
AROK74820,1982,AROK,616.85,576,0.933776445,2766.335,FALSE,FALSE
AROK74362,1982,AROK,748.25,677,0.904777815,2634.935,FALSE,FALSE
AROK74116,1982,AROK,683.28,628,0.919096125,2699.905,FALSE,FALSE
AROK71836,1983,AROK,987.69,840,0.850469277,2442.945,FALSE,FALSE
AROK71859,1983,AROK,404.055,369,0.913242009,3026.58,FALSE,TRUE
AROK74116,1983,AROK,673.79,600,0.890485166,2756.845,FALSE,FALSE
AROK74820,1983,AROK,616.85,576,0.933776445,2813.785,FALSE,FALSE
AROK74362,1983,AROK,748.25,687,0.918142332,2682.385,FALSE,FALSE
AROK71836,1984,AROK,1007.4,858,0.851697439,2442.945,FALSE,FALSE
AROK71859,1984,AROK,404.055,369,0.913242009,3046.29,FALSE,TRUE
AROK74116,1984,AROK,673.79,600,0.890485166,2776.555,FALSE,FALSE
AROK74820,1984,AROK,616.85,576,0.933776445,2833.495,FALSE,FALSE
AROK74362,1984,AROK,748.25,687,0.918142332,2702.095,FALSE,FALSE
AROK71836,1985,AROK,1113.25,945,0.848865933,2442.945,FALSE,FALSE
AROK71859,1985,AROK,404.055,369,0.913242009,3152.14,FALSE,TRUE
AROK74116,1985,AROK,673.79,600,0.890485166,2882.405,FALSE,FALSE
AROK74820,1985,AROK,616.85,576,0.933776445,2939.345,FALSE,FALSE
AROK74362,1985,AROK,748.25,687,0.918142332,2807.945,FALSE,FALSE
AROK71836,1986,AROK,1113.25,945,0.848865933,2483.095,FALSE,FALSE
AROK71859,1986,AROK,404.055,369,0.913242009,3192.29,FALSE,TRUE
AROK74116,1986,AROK,673.79,600,0.890485166,2922.555,FALSE,FALSE
AROK74820,1986,AROK,657,600,0.913242009,2939.345,FALSE,FALSE
AROK74362,1986,AROK,748.25,687,0.918142332,2848.095,FALSE,FALSE
AROK71836,1987,AROK,1113.25,945,0.848865933,2502.805,FALSE,FALSE
AROK71859,1987,AROK,404.055,369,0.913242009,3212,FALSE,TRUE
AROK74116,1987,AROK,693.5,590,0.85075703,2922.555,FALSE,FALSE
AROK74820,1987,AROK,657,600,0.913242009,2959.055,FALSE,FALSE
AROK74362,1987,AROK,748.25,687,0.918142332,2867.805,FALSE,FALSE
AROK71836,1988,AROK,1113.25,945,0.848865933,2502.805,FALSE,FALSE
AROK71859,1988,AROK,404.055,369,0.913242009,3212,FALSE,TRUE
AROK74116,1988,AROK,693.5,590,0.85075703,2922.555,FALSE,FALSE
AROK74820,1988,AROK,657,600,0.913242009,2959.055,FALSE,FALSE
AROK74362,1988,AROK,748.25,687,0.918142332,2867.805,FALSE,FALSE
AROK71836,1989,AROK,1113.25,945,0.848865933,2483.095,FALSE,FALSE
AROK71859,1989,AROK,404.055,369,0.913242009,3192.29,FALSE,TRUE
AROK74116,1989,AROK,673.79,600,0.890485166,2922.555,FALSE,FALSE
AROK74820,1989,AROK,657,600,0.913242009,2939.345,FALSE,FALSE
AROK74362,1989,AROK,748.25,687,0.918142332,2848.095,FALSE,FALSE
AROK71836,1990,AROK,1113.25,945,0.848865933,2483.095,FALSE,FALSE
AROK71859,1990,AROK,404.055,369,0.913242009,3192.29,FALSE,TRUE
AROK74116,1990,AROK,673.79,600,0.890485166,2922.555,FALSE,FALSE
AROK74820,1990,AROK,657,600,0.913242009,2939.345,FALSE,FALSE
AROK74362,1990,AROK,748.25,687,0.918142332,2848.095,FALSE,FALSE
AROK71836,1991,AROK,1113.25,945,0.848865933,2540.4,FALSE,FALSE
AROK71859,1991,AROK,394.2,355,0.900558092,3259.45,FALSE,TRUE
AROK74116,1991,AROK,673.79,600,0.890485166,2979.86,FALSE,FALSE
AROK74820,1991,AROK,724.16,664,0.916924437,2929.49,FALSE,FALSE
AROK74362,1991,AROK,748.25,687,0.918142332,2905.4,FALSE,FALSE
AROK71836,1992,AROK,1113.25,945,0.848865933,2075.39,FALSE,FALSE
AROK74116,1992,AROK,673.79,600,0.890485166,2514.85,FALSE,FALSE
AROK74820,1992,AROK,653.35,600,0.91834392,2535.29,FALSE,FALSE
AROK74362,1992,AROK,748.25,687,0.918142332,2440.39,FALSE,FALSE
AROK71836,1993,AROK,1113.25,945,0.848865933,2071.74,FALSE,FALSE
AROK74116,1993,AROK,673.79,600,0.890485166,2511.2,FALSE,FALSE
